douban_film_id,title,page_number,rank_within_list,douban_rating,douban_votes,friend_rating,friend_rating_count,imdb_id
1300956,一九零零 Novecento,17,401,8.6,12159,9.0,14,tt0074084
1296388,细细的蓝线 The Thin Blue Line,17,402,8.1,5175,7.7,19,tt0096257
3047620,无头的女人 La mujer sin cabeza,17,403,7.2,1451,8.0,12,tt1221141
1308333,我走我路 I Know Where I'm Going!,17,404,6.9,727,6.5,4,tt0037800
1296332,阴风阵阵 Suspiria,17,405,7.6,24974,7.5,38,tt0076786
1292536,罪与错 Crimes and Misdemeanors,17,406,8.0,6262,8.3,14,tt0097123
1297399,怪房客 Le locataire,17,407,7.8,23284,7.4,28,tt0074811
1300306,一个国家的诞生 The Birth of a Nation,17,408,7.9,11963,8.0,16,tt0004972
1436764,奥菲斯 Orphée,17,409,8.3,4093,8.0,10,tt0041719
1297735,没有面孔的眼睛 Les yeux sans visage,17,410,7.5,7972,7.5,19,tt0053459
1303578,米兰的奇迹 Miracolo a Milano,17,411,7.9,2844,7.6,16,tt0043809
1291835,迷失东京 Lost in Translation,17,412,7.8,241054,8.0,88,tt0335266
1295578,活死人黎明 Dawn of the Dead,17,413,7.3,10534,7.8,13,tt0077402
1293715,总统班底 All the President's Men,17,414,8.0,10375,8.1,14,tt0074119
1297756,白雪公主和七个小矮人 Snow White and the Seven Dwarfs,17,415,8.4,137173,7.8,28,tt0029583
1294005,天涯何处觅知音 Splendor in the Grass,17,416,7.9,2220,7.4,7,tt0055471
1310179,幻想曲 Fantasia,17,417,8.9,18515,8.2,9,tt0032455
1297918,春闺风月 The Awful Truth,17,418,7.5,1154,8.0,4,tt0028597
1292981,婚姻生活 Scener ur ett äktenskap,17,419,9.0,30595,8.8,51,tt0070644
1848300,欢愉 Le plaisir,17,420,8.2,3895,8.5,13,tt0045034
1300464,雀西女郎 Chelsea Girls,17,421,6.6,843,8.0,5,tt0061465
1293321,一九五一年的欧洲 Europa '51,17,422,8.0,2693,8.2,13,tt0043511
1401612,龙头之死 Salvatore Giuliano,17,423,7.6,823,7.0,6,tt0055399
1302012,科学怪人的新娘 The Bride of Frankenstein,17,424,7.7,4222,7.3,11,tt0026138
1307973,如果 If....,17,425,8.0,5551,8.0,15,tt0063850
1483516,幸福 Le bonheur,18,426,8.3,5890,8.2,26,tt0058985
1299236,漫长的告别 The Long Goodbye,18,427,7.5,3989,8.3,18,tt0070334
1302606,天使与我同桌 An Angel at My Table,18,428,8.0,2531,7.8,8,tt0099040
1297203,着魔 Possession,18,429,8.0,60225,8.7,43,tt0082933
1925768,二十年后 Cabra Marcado Para Morrer,18,430,7.7,153,6.0,1,tt0134402
6875451,神圣车行 Holy Motors,18,431,8.0,27477,8.9,71,tt2076220
1296792,冬日之光 Nattvardsgästerna,18,432,8.2,8362,8.5,25,tt0057358
1440106,被遗忘的祖先的阴影 Тіні забутих предків,18,433,8.4,4799,8.4,18,tt0058642
1292052,肖申克的救赎 The Shawshank Redemption,18,434,9.7,3158290,8.9,117,tt0111161
1305690,阿飞正传 阿飛正傳,18,435,8.5,552602,8.7,114,tt0101258
1295619,一个明星的诞生 A Star Is Born,18,436,7.6,2258,8.2,10,tt0047522
1437013,乞丐 Accattone,18,437,8.3,4347,8.2,24,tt0054599
1299799,赌城风云 Casino,18,438,8.3,53412,8.0,30,tt0112641
1298465,放荡的女皇 The Scarlet Empress,18,439,7.1,1131,6.0,6,tt0025746
1297549,摄影师 The Cameraman,18,440,8.4,3973,8.4,10,tt0018742
1297531,电视台风云 Network,18,441,8.3,13888,8.3,29,tt0074958
1303451,海上花,18,442,8.2,88732,8.7,68,tt0156587
1294377,大地在波动 La terra trema,18,443,8.2,2939,7.1,18,tt0040866
1299077,赤裸裸 Naked,18,444,7.7,9273,7.4,22,tt0107653
1296659,舞台春秋 Limelight,18,445,8.9,10327,8.7,22,tt0044837
1294825,无辜的人 The Innocents,18,446,7.8,5518,7.1,11,tt0055018
1307994,风 The Wind,18,447,8.0,953,8.7,6,tt0019585
1401616,兰基先生的罪行 Le Crime de Monsieur Lange,18,448,7.2,736,8.0,7,tt0027478
24872189,托尼·厄德曼 Toni Erdmann,18,449,7.6,28127,7.9,50,tt4048272
1293074,法国康康舞 French Cancan,18,450,7.5,1517,7.4,7,tt0046998
1421934,关于我们的爱情 À nos amours,19,451,7.5,2911,8.8,16,tt0086650
1298202,失衡生活 Koyaanisqatsi,19,452,8.6,4715,8.8,21,tt0085809
1294421,伊万的童年 Иваново детство,19,453,8.8,51425,8.6,55,tt0056111
1758347,中部地区 La région centrale,19,454,8.0,383,8.8,5,tt0130232
1292908,家宴 Festen,19,455,8.4,9785,8.0,32,tt0154420
1295877,二楼传来的歌声 Sånger från andra våningen,19,456,8.1,12565,7.7,29,tt0120263
1304310,月球旅行记 Le voyage dans la lune,19,457,9.2,49747,9.3,53,tt0000417
11538029,杀戮演绎 The Act of Killing,19,458,8.4,10305,8.5,29,tt2375605
1298095,射杀钢琴师 Tirez sur le pianiste,19,459,7.8,8392,7.9,26,tt0054389
1300034,德尔苏·乌扎拉 Дерсу Узала,19,460,8.3,10911,8.1,20,tt0071411
1293318,萤火虫之墓 火垂るの墓,19,461,8.7,429391,8.2,50,tt0095327
1297024,十月 Октябрь,19,462,8.0,2066,7.2,8,tt0018217
1299344,巴黎在燃烧 Paris Is Burning,19,463,8.9,4686,8.7,17,tt0100332
1432707,倾听不列颠 Listen to Britain,19,464,7.6,799,6.0,6,tt0034978
1302827,人工智能 A.I. Artificial Intelligence,19,465,8.7,486079,7.6,65,tt0212720
1767042,潘神的迷宫 El laberinto del fauno,19,466,7.9,255461,7.8,67,tt0457430
1294724,"美国哈兰县 Harlan County, U.S.A.",19,467,8.7,1404,8.2,8,tt0074605
1292757,木偶奇遇记 Pinocchio,19,468,8.4,62847,8.4,15,tt0032910
1303417,棕榈滩的故事 The Palm Beach Story,19,469,6.8,844,6.5,4,tt0035169
1829859,旺妲的房间 No Quarto da Vanda,19,470,7.9,842,9.4,10,tt0139500
1292211,对她说 Hable con ella,19,471,8.4,92478,9.3,62,tt0287467
1292963,"船长二世 Steamboat Bill, Jr.",19,472,8.6,6051,8.2,19,tt0019421
1857095,恋爱症候群 แสงศตวรรษ,19,473,7.9,6909,8.5,33,tt0477731
2369090,浮于碧海 У самого синего моря,19,474,7.0,226,5.0,2,tt0028436
26809592,魅影缝匠 Phantom Thread,19,475,7.5,102102,7.9,76,tt5776858
1292272,大象 Elephant,20,476,7.9,77294,8.6,59,tt0363589
1298521,正午 High Noon,20,477,8.4,27345,8.2,31,tt0044706
1303529,死者 The Dead,20,478,7.5,1208,7.8,13,tt0092843
1294252,雾中风景 Τοπίο στην ομίχλη,20,479,9.0,54556,9.0,61,tt0096288
1305139,原野神驹 Wagon Master,20,480,7.5,465,8.7,3,tt0043117
1299603,落水狗 Reservoir Dogs,20,481,8.4,237727,8.1,66,tt0105236
1769364,无医可靠 Moartea domnului Lãzãrescu,20,482,7.9,1307,7.0,14,tt0456149
1471815,萝拉 Lola,20,483,7.9,3079,8.2,27,tt0055093
1291850,站台,20,484,8.4,76538,8.7,70,tt0258885
1294477,秘密与谎言 Secrets & Lies,20,485,8.0,10990,8.3,30,tt0117589
1292664,魔女嘉莉 Carrie,20,486,7.6,41698,8.6,39,tt0074285
1785241,艰辛岁月 Vidas Secas,20,487,7.7,562,8.0,2,tt0057654
1303572,战国妖姬 Senso,20,488,7.3,2483,6.9,7,tt0047469
1304857,我与长指甲 Withnail & I,20,489,7.7,3509,7.0,6,tt0094336
1293323,大红灯笼高高挂,20,490,8.8,343690,8.6,76,tt0101640
5959260,小亚细亚往事 Bir Zamanlar Anadolu'da,20,491,7.8,13124,8.3,37,tt1827487
24719134,扎马 Zama,20,492,7.2,3435,8.1,25,tt3409848
1293230,柏蒂娜的苦泪 Die bitteren Tränen der Petra von Kant,20,493,7.8,3094,7.0,14,tt0068278
1292000,搏击俱乐部 Fight Club,20,494,9.0,928890,8.9,107,tt0137523
1299517,江湖浪子 The Hustler,20,495,7.7,3280,7.6,11,tt0054997
1303472,双峰：与火同行 Twin Peaks: Fire Walk with Me,20,496,8.0,14875,7.9,37,tt0105665
1857099,老无所依 No Country for Old Men,20,497,8.4,336472,8.6,78,tt0477348
1294958,桂河大桥 The Bridge on the River Kwai,20,498,8.4,28809,8.7,25,tt0050212
1298192,五支歌 Five Easy Pieces,20,499,7.8,2010,7.6,11,tt0065724
1299027,凶线 Blow Out,20,500,7.6,9137,8.1,30,tt0082085
1294698,逃亡 To Have and Have Not,21,501,7.7,2481,7.8,8,tt0037382
1292767,原野奇侠 Shane,21,502,7.6,4155,6.8,13,tt0046303
1297991,杀死一只知更鸟 To Kill a Mockingbird,21,503,8.6,65347,7.9,35,tt0056592
1292881,万世魔星 Life of Brian,21,504,8.0,12242,7.6,17,tt0079470
1300522,男性，女性 Masculin féminin,21,505,8.0,6199,8.4,21,tt0060675
1306847,乱世英豪 Marketa Lazarová,21,506,8.0,1693,7.8,8,tt0063278
1294413,下一站，天国 ワンダフルライフ,21,507,8.1,21170,8.2,39,tt0165078
1295211,待客之道 Our Hospitality,21,508,8.6,7300,7.5,11,tt0014341
1297359,幽灵公主 もののけ姫,21,509,8.9,572913,8.6,62,tt0119698
1303081,严密监视的列车 Ostře sledované vlaky,21,510,8.1,6735,8.2,29,tt0060802
1420238,纯真时刻 نون و گلدون,21,511,8.2,3113,8.0,8,tt0117214
1297833,银色·性·男女 Short Cuts,21,512,8.0,5901,8.4,18,tt0108122
1438734,内陆帝国 Inland Empire,21,513,7.8,13222,8.4,38,tt0460829
1401842,麦秋 麥秋,21,514,8.6,13855,8.7,36,tt0043313
1308865,老男孩 올드보이,21,515,8.2,322964,8.1,83,tt0364569
1292682,欲望号快车 Crash,21,516,7.0,17539,8.6,37,tt0115964
1292697,虎胆龙威 Die Hard,21,517,8.2,89643,8.1,35,tt0095016
1303471,生生长流 زندگی و دیگر هیچ,21,518,8.8,21930,8.9,53,tt0105888
26088510,双峰 第三季 Twin Peaks Season 3,21,519,8.9,13054,9.9,24,tt4093826
1292965,不羁夜 Boogie Nights,21,520,7.5,26951,8.3,50,tt0118749
1301465,纯真年代 The Age of Innocence,21,521,8.1,64915,8.2,45,tt0106226
1293297,孽扣 Dead Ringers,21,522,7.8,7862,8.1,25,tt0094964
1296583,卡斯帕尔·豪泽尔之谜 Jeder für sich und Gott gegen alle,21,523,8.5,10358,9.0,31,tt0071691
1294169,伊甸园之东 East of Eden,21,524,8.2,5643,8.3,13,tt0048028
3013046,法国贩毒网 The French Connection,21,525,7.8,14398,8.5,30,tt0067116
1303869,吸血鬼 Les Vampires,22,526,7.9,514,5.0,2,tt0006206
1296591,纳粹狂魔 La caduta degli dei (Götterdämmerung),22,527,7.7,2179,6.3,6,tt0064118
1293182,十二怒汉 12 Angry Men,22,528,9.4,551384,9.3,79,tt0050083
1293306,爱丽丝城市漫游记 Alice in den Städten,22,529,8.6,9697,8.8,36,tt0069687
1900841,窃听风暴 Das Leben der Anderen,22,530,9.2,613341,8.7,83,tt0405094
1305235,浮士德 Faust: Eine deutsche Volkssage,22,531,8.5,5620,8.2,8,tt0016847
2209575,少年时代 Boyhood,22,532,8.5,226333,8.7,77,tt1065073
1306559,大河之歌 অপরাজিত,22,533,8.7,6538,8.4,37,tt0048956
1300299,杀人回忆 살인의 추억,22,534,8.9,801091,9.0,109,tt0353969
1299973,亚历山大·涅夫斯基 Александр Невский,22,535,7.1,1107,6.8,5,tt0029850
1429098,光之翼 Yeelen,22,536,7.6,425,8.0,2,tt0094349
1303444,随风而逝 باد ما را خواهد برد,22,537,8.1,23046,8.3,48,tt0209463
1417428,蓝 Blue,22,538,8.6,11021,8.4,19,tt0106438
1305883,步步惊魂 Point Blank,22,539,7.4,1293,7.5,8,tt0062138
1297926,妮诺契卡 Ninotchka,22,540,7.8,5988,8.5,20,tt0031725
1300820,罗塞塔 Rosetta,22,541,8.2,19900,8.8,46,tt0200071
1296879,歌声俪影 A Night at the Opera,22,542,7.2,732,6.5,4,tt0026778
1300656,终结者 The Terminator,22,543,8.2,223842,7.7,46,tt0088247
1389949,日瓦戈医生 Doctor Zhivago,22,544,8.5,22091,8.7,28,tt0059113
4307515,故乡之光 Nostalgia de la luz,22,545,8.4,2126,8.5,11,tt1556190
